title,genre,director,writer,stars,IMDb rating,IMDb description,duration,content rating,year,month
"""Star Trek: Enterprise"" Civilization (TV Episode 2001) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7578947368421053,T&apos;Pol finds unusual neutrino readings on a planet with a preindustrial society.,0.42857142857142855,0,2003,10
"""Star Trek: Deep Space Nine"" His Way (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.7789473684210527,Odo is schooled in the ways of romance by a holographic programmed lounge singer.,0.4380952380952381,0,1998,4
"""Star Trek: The Next Generation"" Ménage à Troi (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Legato'],"['Gene Roddenberry', 'Fred Bronson', 'Susan Sackett']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6842105263157895,"When Deanna&apos;s mother spurns advances made by a Ferengi Daimon, he takes it upon himself to kidnap the two of them, along with Commander Riker and steal them away aboard his ship.",0.42857142857142855,0,1995,8
"""Star Trek: Deep Space Nine"" Vortex (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7368421052631579,"A man named Croden tells Odo he can take him to a place where aliens much like Odo himself exist, which would help Odo find out where he truly comes from.",0.4380952380952381,0,1995,11
"""Star Trek: Voyager"" Before and After (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7999999999999999,"On her deathbed, Kes relives her life, jumping backwards in spurts of time towards birth, gaining knowledge as to why as she goes.",0.42857142857142855,0,1997,4
"""Star Trek"" The Gamesters of Triskelion (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Gene Nelson'],"['Gene Roddenberry', 'Margaret Armen']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7368421052631579,"Kirk, Uhura and Chekov are trapped on a planet where abducted aliens are enslaved and trained to perform as gladiators for the amusement of bored, faceless aliens.",0.47619047619047616,0,1968,1
"""Star Trek"" Friday's Child (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Joseph Pevney'],"['Gene Roddenberry', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7052631578947368,The Federation clashes with the Klingon Empire over mining rights to Capella IV. A sudden coup between its warrior-minded inhabitants forces Kirk&apos;s party to flee with the now dead leader&apos;s pregnant wife.,0.47619047619047616,0,1967,12
"""Futurama"" I, Roommate (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Bret Haaland', 'Rich Moore', 'Gregg Vanzo']","['Matt Groening', 'David X. Cohen', 'Eric Horsted']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.863157894736842,Fry is forced to choose between friendship and television when Bender&apos;s antenna impairs TV reception at their stylish new apartment building.,0.21904761904761905,0,1999,4
"""Star Trek: Enterprise"" Divergence (TV Episode 2005) - IMDb","['Action', 'Adventure', 'Drama']",['David Barrett'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8315789473684211,"While Enterprise tries to bring Trip on board to reverse the malicious Klingon modifications, Phlox and Antaak find a cure for the virus that will not please General K&apos;Vagh.",0.4095238095238095,0,2005,10
"""Futurama"" The Birdbot of Ice-Catraz (TV Episode 2001) - IMDb","['Animation', 'Adventure', 'Comedy']",['James Purdum'],"['Matt Groening', 'David X. Cohen', 'Dan Vebber']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7894736842105263,"The professor decides to ship hazardous cargo to the outer reaches of space, but the ship travels through some environmentally sensitive areas, including the penguin refuge on Pluto.",0.20952380952380953,1,2001,3
"""The Twilight Zone"" It's a Good Life (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['James Sheldon'],"['Rod Serling', 'Jerome Bixby']","['John Larch', 'Cloris Leachman', 'Don Keefer']",0.9052631578947368,"On an isolated family farm in Peakesville, Ohio, young Anthony Fremont, who has vast mental powers but lacks emotional development, holds his terrified family and neighbors in thrall to his every juvenile wish.",0.23809523809523808,0,1961,11
"""Futurama"" Roswell That Ends Well (TV Episode 2001) - IMDb","['Animation', 'Adventure', 'Comedy']",['Rich Moore'],"['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.9578947368421052,"Fry causes trouble for himself and the rest of the crew when he accidentally causes them all to be transported back in time to Roswell, New Mexico in 1947.",0.21904761904761905,1,2001,12
"""Star Trek: The Next Generation"" Descent, Part II (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'René Echevarria', 'Naren Shankar']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8105263157894737,"Before Lore can run risky experiments on Geordi, Troi and Picard, the three seek a way to re-boot Data&apos;s ethical program that Lore switched off to pull Data to his side.",0.4380952380952381,0,1993,9
"""Star Trek: Deep Space Nine"" Cardassians (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7894736842105263,Political tensions rise on DS9 when Bajorans board the station with a supposedly orphaned Cardassian whom they have adopted.,0.42857142857142855,0,1996,2
"""The Twilight Zone"" Dust (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Douglas Heyes'],['Rod Serling'],"['Thomas Gomez', 'John Larch', 'Vladimir Sokoloff']",0.7263157894736842,"On a hot day, sympathetic Sheriff Koch and callous con man Peter Sykes are among the many who gather in a desert town to see young Luis Gallegos hanged for accidentally killing a child while drunk. Can some magic dust save Luis?",0.23809523809523808,0,1961,1
"""Star Trek: Deep Space Nine"" Strange Bedfellows (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.8210526315789474,"Kai Winn gets unknowingly involved with Gul Dukat, surgically altered to resemble a Bajoran, using the name &apos;Anjohl.&apos; Tensions further escalate between Weyoun and Legate Damar, as the Dominion gather to sign a peace treaty with th...",0.4380952380952381,0,1999,4
"""Star Trek: Deep Space Nine"" You Are Cordially Invited (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.7684210526315789,"Suddenly desiring to wed within the week on DS9, Worf and Jadzia go through their own Klingon rituals: Worf on a four day bachelor party with the male members of the crew &amp; Jadzia deals with her prospective mother-in-law, who tota...",0.4380952380952381,0,1997,11
"""Star Trek: Deep Space Nine"" Past Tense, Part II (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']","['Reza Badiyi', 'Jonathan Frakes']","['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.8315789473684211,Sisko is forced to take the place of a key historical figure on Earth in 2024 in order to preserve the timeline.,0.4380952380952381,0,1995,1
"""Star Trek: The Next Generation"" Suspicions (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Joe Menosky', 'Naren Shankar']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7368421052631579,Dr. Crusher puts her career on the line to prove a scientist&apos;s theoretical new shielding technology which may have cost him his life.,0.42857142857142855,0,1993,5
"""Futurama"" A Bicyclops Built for Two (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Susie Dietter', 'Bret Haaland']","['Matt Groening', 'David X. Cohen', 'Eric Kaplan']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8421052631578947,"After learning that there is a second Cyclops still in existence, Leela travels back to her home World to ensure that her species does not go extinct.",0.21904761904761905,0,2000,3
"""Star Trek: Voyager"" The Disease (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.6947368421052631,"Voyager encounters a group of xenophobic nomads, in space for 400 years, with serious ship-wide malfunctions. The offer to help leads to serious consequences.",0.4380952380952381,0,1999,2
"""Star Trek: The Next Generation"" Imaginary Friend (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Gabrielle Beaumont'],"['Gene Roddenberry', 'Edithe Swensen', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.631578947368421,"A powerful, potentially dangerous energy life form, intent on scouting out the Enterprise, steps into the role of a girl&apos;s imaginary friend.",0.42857142857142855,0,1992,5
"""The Twilight Zone"" Little Girl Lost (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['Paul Stewart'],"['Richard Matheson', 'Rod Serling']","['Sarah Marshall', 'Robert Sampson', 'Charles Aidman']",0.8421052631578947,"Awakened by the cries of their daughter Bettina, Chris and Ruth Miller enter her room to find that she has vanished - even though they still hear her crying for help. Chris&apos; physicist friend Bill thinks she moved into another dime...",0.23809523809523808,0,1962,3
"""Futurama"" Lrrreconcilable Ndndifferences (TV Episode 2010) - IMDb","['Animation', 'Adventure', 'Comedy']",['Crystal Chesney'],"['Matt Groening', 'David X. Cohen', 'Patric M. Verrone']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7578947368421053,Lrrr is being pressured to conquer Earth.,0.20952380952380953,1,2010,8
"""The Twilight Zone"" The Chaser (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Douglas Heyes'],"['Robert Presnell Jr.', 'John Collier', 'Rod Serling']","['John McIntire', 'Patricia Barry', 'George Grizzard']",0.7263157894736842,A young man obsessed with winning over an uninterested beauty gets more than he bargained for when he buys a love potion to gain her affection.,0.23809523809523808,0,1960,5
"""Star Trek: Enterprise"" Daedalus (TV Episode 2005) - IMDb","['Action', 'Adventure', 'Drama']",['David Straiton'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.6526315789473685,"Dr. Emory Erickson comes aboard to supposedly conduct tests for subquantum transportation. However, he seems to have a different agenda.",0.4095238095238095,0,2005,4
"""The Twilight Zone"" The Mirror (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Don Medford'],['Rod Serling'],"['Peter Falk', 'Will Kuluva', 'Antony Carbone']",0.6842105263157895,"Central American revolutionary Ramos Clemente receives a gift from General De Cruz, the tyrant that Ramos deposed: a mirror that shows Ramos images of his potential assassins.",0.23809523809523808,0,1961,10
"""Star Trek: Enterprise"" United (TV Episode 2005) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8842105263157896,"Captain Archer must convince Vulcans, Tellarites and Andorians to unite to find the Romulan ship.",0.4095238095238095,0,2005,9
"""Star Trek: Voyager"" Fair Haven (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.6526315789473685,Capt. Janeway falls for an Irish barman character she modifies within Tom&apos;s holodeck Irish village recreational getaway for the crew called Fair Haven.,0.41904761904761906,0,2000,1
"""Star Trek: The Next Generation"" New Ground (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Grant Rosenberg', 'Sara B. Cooper']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6842105263157895,"Geordi can barely curtail his enthusiasm at being able to test out a new theory of transportation, as Worf&apos;s mother boards the Enterprise with his son and news that Worf&apos;s Earthly parents can no longer care for him.",0.4380952380952381,0,1992,1
"""Star Trek: Enterprise"" The Communicator (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['James A. Contner'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7263157894736842,"Upon returning from covertly observing a pre-warp culture, Lieutenant Reed realizes he lost his communicator somewhere on the planet. Archer and Reed return to recover the lost technology, only to find the natives found it first. ...",0.4095238095238095,0,2004,2
"""The Twilight Zone"" The Purple Testament (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard L. Bare'],['Rod Serling'],"['Rod Serling', 'Dick York', 'William Reynolds']",0.7684210526315789,"A U.S. Army lieutenant serving in the Philippines during WWII develops a harrowing ability to see in the faces of the men of his platoon, the men who will be the next ones to die.",0.23809523809523808,0,1960,2
"""Star Trek: Deep Space Nine"" Afterimage (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.7578947368421053,"Sisko tries to convince Ezri to stay in Starfleet and serve aboard DS9, as Ezri tries to get to know Jadzia&apos;s friends aboard the station, especially Worf. Meanwhile, Garak tries to deal with a severe bout of claustrophobia.",0.4380952380952381,0,1998,10
"""Star Trek: Enterprise"" Borderland (TV Episode 2004) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8210526315789474,"After a Klingon ship is attacked, it&apos;s discovered the imprisoned Dr. Soong&apos;s genetically enhanced humans are responsible. Archer takes him to prevent a war.",0.4095238095238095,0,2005,2
"""Star Trek: The Next Generation"" The Child (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Bowman'],"['Gene Roddenberry', 'Jaron Summers', 'Jon Povill']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6105263157894737,"Deanna is impregnated by an unknown alien life-form, and Dr. Katherine Pulaski joins the Enterprise as the ship&apos;s new Chief Medical Officer.",0.42857142857142855,0,1993,7
"""Star Trek: The Next Generation"" The Wounded (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Chip Chalmers'],"['Gene Roddenberry', 'Jeri Taylor', 'Stuart Charno']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.863157894736842,"After being fired upon by a Cardassian vessel, Picard races against time to find out the facts behind the Cardassian commander&apos;s claim that the Federation attacked one of their outposts.",0.4380952380952381,0,1991,1
"""Star Trek: Deep Space Nine"" Chrysalis (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan West'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.7263157894736842,"Dr. Bashir attempts to bring one of his genetically engineered friends out of the catatonic state she is in, and when he is successful, he begins to fall for her.",0.4380952380952381,0,1998,10
"""Star Trek"" The Paradise Syndrome (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Jud Taylor'],"['Gene Roddenberry', 'Margaret Armen', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7052631578947368,"Trapped on a planet whose inhabitants are descended from Northwestern Native Americans, Kirk loses his memory and is proclaimed a God while the crippled Enterprise races back to the planet before it is destroyed by an asteroid.",0.4857142857142857,0,1968,10
"""Star Trek: Enterprise"" Carbon Creek (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['James A. Contner'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8947368421052632,"On the first anniversary of her assignment to Enterprise, T&apos;Pol tells Archer and Trip about the first contact between humans and Vulcans, which involves three Vulcans becoming stranded in the town of Carbon Creek, Pennsylvania in ...",0.4095238095238095,0,2004,1
"""Futurama"" A Pharaoh to Remember (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Mark Ervin'],"['Matt Groening', 'David X. Cohen', 'Ron Weiner']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7999999999999999,"Bender worries that no one will remember him when he dies, but he encounters a chance to leave a legacy when he discovers a planet in need of a new pharaoh.",0.21904761904761905,1,2002,3
"""Futurama"" All the Presidents' Heads (TV Episode 2011) - IMDb","['Animation', 'Adventure', 'Comedy']","['Stephen Sandoval', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Josh Weinstein']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7684210526315789,The crew changes the outcome of the American revolution when they travel back in time.,0.20952380952380953,1,2011,7
"""Star Trek: The Next Generation"" Pen Pals (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Melinda M. Snodgrass', 'Hannah Louise Shearer']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7157894736842105,"Data befriends an alien girl in distress, breaking the Prime Directive, while Wesley commands his first team.",0.42857142857142855,0,1994,4
"""Star Trek: The Next Generation"" The Quality of Life (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Naren Shankar', 'L.J. Scott']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7789473684210527,"When Geordi is assigned to survey a new mining development with Dr. Farallon, who invented an experimental mining technology, she uses a new sophisticated robot called an Exocomp to repair a power grid.",0.42857142857142855,0,1992,11
"""The Twilight Zone"" Living Doll (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard C. Sarafian'],"['Charles Beaumont', 'Rod Serling', 'Jerry Sohl']","['Telly Savalas', 'Mary LaRoche', 'Tracy Stratford']",0.9157894736842105,"Frustrated Erich Streator does battle with his stepdaughter Christie&apos;s talking doll Talky Tina, whose vocabulary includes such unconventional phrases as &quot;I hate you&quot; and &quot;I&apos;m going to kill you&quot;.",0.24761904761904763,0,1963,11
"""Star Trek"" The Empath (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['John Erman'],"['Gene Roddenberry', 'Joyce Muskat', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.6842105263157895,"Trapped in an alien laboratory, Kirk, Spock and McCoy meet an empath and are involved in a series of experiments.",0.4857142857142857,0,1968,12
"""Star Trek: The Next Generation"" Time's Arrow (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Joe Menosky', 'Michael Piller']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8736842105263158,Captain Picard and his archaeological curiosity are called upon by scientists from Earth when they find evidence to support beliefs that aliens had visited Earth in the late 1800s.,0.42857142857142855,0,1992,6
"""The Twilight Zone"" Five Characters in Search of an Exit (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Lamont Johnson'],"['Rod Serling', 'Marvin Petal']","['Susan Harrison', 'William Windom', 'Murray Matheson']",0.8947368421052632,"An Army major awakens in a small room with no idea of who he is or how he got there. He finds four other people in the same room, and they all begin to question how they each arrived there, and more importantly, how to escape.",0.23809523809523808,0,1961,12
"""Star Trek: The Next Generation"" Unification I (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Jeri Taylor', 'Rick Berman']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.863157894736842,Picard and Data follow Spock into Romulan space on a dangerous mission.,0.42857142857142855,0,1991,11
"""Star Trek: Enterprise"" Precious Cargo (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.6736842105263158,"While Trip is repairing a stasis pod at a Retellian cargo ship and the woman inside, heir apparent to the throne of Krios, wakes up, the ship makes a hasty departure. Trip must make a plan to escape.",0.4095238095238095,0,2002,12
"""Star Trek: The Next Generation"" Relics (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'Ronald D. Moore', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8947368421052632,"The Enterprise stumbles upon a Dyson sphere, with a ship crashed on the outer surface. An away team finds some systems still powered up and the chief engineer from the old Enterprise, Montgomery Scott, locked in the transporter cy...",0.42857142857142855,0,1992,10
"""Star Trek: The Animated Series"" The Magicks of Megas-Tu (TV Episode 1973) - IMDb","['Animation', 'Action', 'Adventure']",['Hal Sutherland'],"['Gene Roddenberry', 'Larry Brody', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.6210526315789474,"At the centre of the galaxy, a race puts the Enterprise crew on trial for past grievances.",0.21904761904761905,0,1973,10
"""The Twilight Zone"" Nightmare at 20,000 Feet (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard Donner'],"['Richard Matheson', 'Rod Serling']","['William Shatner', 'Christine White', 'Ed Kemmer']",0.9473684210526315,"A man, newly recovered from a nervous breakdown, becomes convinced that a monster only he sees is damaging the plane he&apos;s flying in.",0.23809523809523808,0,1963,10
"""Futurama"" Meanwhile (TV Episode 2013) - IMDb","['Animation', 'Adventure', 'Comedy']",['Peter Avanzino'],"['Matt Groening', 'David X. Cohen', 'Ken Keeler']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.9894736842105264,"Professor Farnsworth invents a button that can take a person 10 seconds back in time, inadvertently causing major consequences.",0.20952380952380953,1,2013,9
"""Star Trek: Enterprise"" The Crossing (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7263157894736842,Enterprise is held captive by non-corporeal beings who claim to be explorers.,0.4095238095238095,0,2004,3
"""The Twilight Zone"" A Short Drink from a Certain Fountain (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Bernard Girard'],"['Rod Serling', 'Lou Holtz']","['Patrick O&apos;Neal', 'Ruta Lee', 'Walter Brooke']",0.7368421052631579,Aging Harmon Gordon convinces his brother Dr. Raymond Gordon to inject him with an experimental youth serum so that Harmon will have sufficient energy to keep up with his much younger gold-digging wife Flora.,0.23809523809523808,0,1963,12
"""Star Trek: The Next Generation"" Violations (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Wiemer'],"['Gene Roddenberry', 'Pamela Gray', 'Jeri Taylor']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6526315789473685,"Transporting three Ullian mind-probing historians, the Enterprise crew is stymied when some of its members fall into a coma. Deanna Troi, the first crew member to come through it, cannot recall anything surrounding the incident.",0.42857142857142855,0,1992,2
"""Star Trek: Voyager"" Repression (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.6947368421052631,Security officer Tuvok investigates a strange series of attacks on Voyager directed at the former Maquis members.,0.4095238095238095,0,2000,10
"""The Twilight Zone"" The Passersby (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Elliot Silverstein'],['Rod Serling'],"['James Gregory', 'Joanne Linville', 'Rex Holman']",0.7894736842105263,A crippled soldier drops out of a marching column and meets a widowed woman.,0.23809523809523808,0,1961,10
"""Star Trek: Voyager"" Alice (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.6631578947368421,Voyager takes on a &quot;haunted&quot; hot rod alien spacecraft with a possessiveness artificial intelligence that jealously bonds with Tom Paris.,0.4095238095238095,0,1999,10
"""Star Trek"" Let That Be Your Last Battlefield (TV Episode 1969) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Jud Taylor'],"['Gene Roddenberry', 'Oliver Crawford', 'Gene L. Coon']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7473684210526316,The Enterprise encounters two duo-chromatic and mutually belligerent aliens who put the ship in the middle of their old conflict.,0.4857142857142857,0,1969,1
"""Star Trek: The Next Generation"" Cost of Living (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Peter Allan Fields', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6421052631578947,"As undetectable parasites devour the ship, Deanna&apos;s mother arrives, taking young Alexander under her wing en route to meeting a man she&apos;s blindly agreed to marry.",0.4380952380952381,0,1992,4
"""The Twilight Zone"" The Fever (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Robert Florey'],['Rod Serling'],"['Rod Serling', 'Everett Sloane', 'Vivi Janiss']",0.6947368421052631,A middle-aged man catches gambling fever from a slot machine that he believes is calling his name.,0.23809523809523808,0,1960,1
"""Star Trek"" Amok Time (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Joseph Pevney'],"['Gene Roddenberry', 'Theodore Sturgeon']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.9052631578947368,"In the throes of his Pon Farr mating period, Spock must return to Vulcan to meet his intended future wife, betrothed from childhood.",0.47619047619047616,0,1967,9
"""Star Trek: Enterprise"" Cold Front (TV Episode 2001) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Duncan McNeill'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7999999999999999,"Enterprise has a group of aliens watching a stellar phenomenon on board. When the ship is miraculously saved from blowing up, crewman Daniels has an important message for Archer.",0.42857142857142855,0,2003,11
"""Futurama"" Where the Buggalo Roam (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Patty Shinagawa'],"['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7894736842105263,"Intern Amy Wong&apos;s rich parents host the annual Mars Day picnic, but the original Martians have different plans, so Lieutenant Kif Kroker comes to the rescue.",0.21904761904761905,0,2002,3
"""The Twilight Zone"" The Incredible World of Horace Ford (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Abner Biberman'],"['Reginald Rose', 'Rod Serling']","['Pat Hingle', 'Nan Martin', 'Ruth White']",0.6526315789473685,"Toymaker Horace Ford is increasingly preoccupied with memories of his childhood, endangering his job and marriage - but a visit to his old neighborhood brings a haunting encounter, suggesting the time was not as idyllic as he reme...",0.4857142857142857,1,1963,4
