label,collections,title,genre,director,writer,stars,IMDb rating,IMDb description,air date,duration,content rating,url
Elaan_of_Troyius_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" Elaan of Troyius (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['John Meredyth Lucas'],"['Gene Roddenberry', 'John Meredyth Lucas', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",7.0,"While transporting an arrogant, demanding princess for a political marriage, Captain Kirk must cope both with her biochemical ability to force him to love her, as well as sabotage on his ship.",1968-12-20,PT51M,TV-PG,https://www.imdb.com/title/tt0708428/
The_Eye_of_the_Beholder_st_as.txt,Collection: tvseries: Star Trek: The Animated Series,"""Star Trek: The Animated Series"" The Eye of the Beholder (TV Episode 1974) - IMDb","['Animation', 'Action', 'Adventure']",['Hal Sutherland'],"['Gene Roddenberry', 'David P. Harmon', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",6.7,"While investigating the disappearance of Federation members, Kirk and his landing party find themselves placed in an alien zoo.",1974-01-05,PT23M,TV-PG,https://www.imdb.com/title/tt0832420/
Person_or_Persons_Unknown_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Person or Persons Unknown (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['John Brahm'],"['Charles Beaumont', 'Rod Serling']","['Richard Long', 'Frank Silvera', 'Shirley Ballard']",7.8,"After a night of excess drinking during a neighbor&apos;s party, bank teller David Andrew Gurney wakes up to another ordinary day. Except today, nobody knows who he is - including his own wife Wilma.",1962-03-23,PT25M,TV-PG,https://www.imdb.com/title/tt0734613/
State_of_Flux_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" State of Flux (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.6,"A fatal disaster aboard a Kazon ship reveals mishandled Federation technology at its heart, which indicates a traitor aboard Voyager.",1995-04-10,PT46M,TV-PG,https://www.imdb.com/title/tt0708973/
Future_Tense_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Future Tense (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['James Whitmore Jr.'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",8.1,Enterprise discovers a pod with the body of a human that seems to be wanted by both Sulibans and Tholians.,2004-03-08,PT43M,TV-PG,https://www.imdb.com/title/tt0572213/
The_Game_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Game (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Corey Allen'],"['Gene Roddenberry', 'Brannon Braga', 'Susan Sackett']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.4,Wesley Crusher returns to the Enterprise on vacation from the Academy only to discover a mysterious alien game infiltrating and controlling the crew.,1991-10-26,PT45M,TV-PG,https://www.imdb.com/title/tt0708798/
Miniature_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Miniature (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Walter Grauman'],"['Charles Beaumont', 'Rod Serling']","['Robert Duvall', 'Pert Kelton', 'Barbara Barrie']",7.6,Mousey misfit Charley Parkes finds the world unfolding before him in a museum doll house to be more real than his boring job and overbearing mother.,1963-02-21,PT51M,TV-PG,https://www.imdb.com/title/tt0734589/
What_You_Leave_Behind_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" What You Leave Behind (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",8.9,"As the Dominion War comes to an end, Dukat goes to the Pah Wraiths to awaken them. Meanwhile the Dominion turn on the rebelling Cardassians, destroying them city by city. Will the Alliance prevail over the Dominion? Will Garak and...",1999-06-02,PT1H32M,TV-PG,https://www.imdb.com/title/tt0394907/
People_Are_Alike_All_Over_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" People Are Alike All Over (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Mitchell Leisen'],"['Rod Serling', 'Paul W. Fairman']","['Roddy McDowall', 'Susan Oliver', 'Paul Comi']",8.1,"Fearing the worst, the lone survivor of a crash-landing on Mars finds the native inhabitants, to his relief, very hospitable indeed, but there&apos;s a catch.",1967-10-24,PT25M,TV-PG,https://www.imdb.com/title/tt0734611/
The_Last_Flight_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Last Flight (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['William F. Claxton'],"['Richard Matheson', 'Rod Serling']","['Kenneth Haigh', 'Alexander Scourby', 'Simon Scott']",8.0,A World War I British fighter pilot lands at an American air base in 1959 France.,1967-10-03,PT25M,TV-PG,https://www.imdb.com/title/tt0734651/
The_Xindi_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" The Xindi (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.7,"Enterprise has been in the Delphic Expanse for six weeks and have yet to get any intel about the Xindi. Strange anomalies affect the ship, sending cargo flying violently through the bays, pockets of atmosphere losing gravity and o...",2004-06-07,PT43M,TV-PG,https://www.imdb.com/title/tt0572259/
The_Hunt_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Hunt (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['Harold D. Schuster'],"['Earl Hamner Jr.', 'Rod Serling']","['Arthur Hunnicutt', 'Jeanette Nolan', 'Robert Foulk']",7.9,"Upon returning from a coon hunt, Hyder Simpson discovers that no one can see or hear him because he has passed on.",1962-01-26,PT25M,TV-PG,https://www.imdb.com/title/tt0734646/
The_Visitor_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" The Visitor (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",9.1,"Melanie, an aspiring writer, wants to know why Jake Sisko stopped writing at 40. Jake tells how his father died in an accident and then suddenly reappeared.",1995-10-09,PT45M,TV-PG,https://www.imdb.com/title/tt0708645/
Unforgettable_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Unforgettable (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Andrew Robinson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.2,"An alien woman from a closed world seeks asylum aboard Voyager, claiming she&apos;s been there before and that she and Chakotay were lovers, but no one remembers her.",1998-04-22,PT46M,TV-PG,https://www.imdb.com/title/tt0709002/
Let_He_Who_Is_Without_Sin_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Let He Who Is without Sin... (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",5.5,"While vacationing on Risa, Worf and Dax meet a group of fundamentalist protesters who claim that the Federation has gone soft.",1996-11-11,PT1H,TV-PG,https://www.imdb.com/title/tt0708563/
Darmok_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Darmok (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Joe Menosky', 'Philip LaZebnik']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.7,Picard must learn to communicate with a race that speaks in metaphor under a difficult set of circumstances.,1991-09-28,PT46M,TV-PG,https://www.imdb.com/title/tt0708696/
Waltz_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Waltz (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.8,"After being attacked by Cardassian forces, Sisko gets stranded with a very psychotic Gul Dukat, who was being transported to his trial. Meanwhile the crew of the Defiant races to rescue survivors.",1998-01-08,PT47M,TV-PG,https://www.imdb.com/title/tt0708660/
The_Dauphin_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Dauphin (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Bowman'],"['Gene Roddenberry', 'Scott Rubenstein', 'Leonard Mlodinow']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.2,"Wesley falls for the young future leader of Daled IV, unaware just how dangerous the girl&apos;s protective and overly restrictive guardian can be.",1993-09-24,PT45M,TV-PG,https://www.imdb.com/title/tt0708791/
Kif_Gets_Knocked_Up_a_Notch_f.txt,Collection: tvseries: Futurama,"""Futurama"" Kif Gets Knocked Up a Notch (TV Episode 2003) - IMDb","['Animation', 'Adventure', 'Comedy']",['Wesley Archer'],"['Matt Groening', 'David X. Cohen', 'Bill Odenkirk']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.5,Amy is distressed when her alien boyfriend Kif becomes pregnant.,2003-01-12,PT23M,TV-14,https://www.imdb.com/title/tt0757482/
The_Prime_Mover_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Prime Mover (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard L. Bare'],"['Charles Beaumont', 'Rod Serling']","['Dane Clark', 'Buddy Ebsen', 'Christine White']",7.0,Compulsive gambler Ace Larsen cajoles his friend Jimbo Cobb to use his telekinesis to influence the results of the Las Vegas gambling tables in their favor.,1961-03-24,PT25M,TV-PG,https://www.imdb.com/title/tt0734672/
Fear_of_a_Bot_Planet_f.txt,Collection: tvseries: Futurama,"""Futurama"" Fear of a Bot Planet (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Peter Avanzino', 'Carlos Baeza', 'Rich Moore']","['Matt Groening', 'David X. Cohen', 'Evan Gore']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.8,"Fry and Leela disguise themselves as robots to find Bender after he fails to return from a delivery to a robot planet, only to learn that he has become a celebrity in a culture which fears humans.",1999-04-20,PT23M,TV-14,https://www.imdb.com/title/tt0584438/
Rules_of_Acquisition_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Rules of Acquisition (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",7.4,"A female Ferengi named Pel, posing as a male so that she can engage in business, falls for Quark during very important negotiations between the Ferengi and a Gamma Quadrant race.",1996-02-16,PT45M,TV-PG,https://www.imdb.com/title/tt0708593/
Defiant_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,Star Trek: Deep Space Nine (TV Series 1993–1999) - IMDb,"['Action', 'Adventure', 'Drama']",[],"['Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Cirroc Lofton']",8.1,"In the vicinity of the liberated planet of Bajor, the Federation space station Deep Space Nine guards the opening of a stable wormhole to the far side of the galaxy.",1993-01-03,,6,https://www.imdb.com/title/tt0106145/
The_Search_Part_II_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" The Search, Part II (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",8.2,Odo has found his home and is introduced. Meanwhile Sisko finds out peace talks between the Dominion and the Federation have already started.,1996-08-03,PT46M,TV-PG,https://www.imdb.com/title/tt0708637/
The_Deep_South_f.txt,Collection: tvseries: Futurama,"""Futurama"" The Deep South (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']",['Bret Haaland'],"['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.8,"While stranded at the bottom of the Atlantic Ocean with the rest of the Planet Express crew, Fry meets a mermaid and quickly falls in love.",2000-04-16,PT23M,TV-14,https://www.imdb.com/title/tt0584455/
Storm_Front_Part_II_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Storm Front, Part II (TV Episode 2004) - IMDb","['Action', 'Adventure', 'Drama']",['David Straiton'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",7.3,"After Silik attacks Trip, Vosk wants to make a deal with Archer: supplies of the ship for the completion of his time machine in return for a trip to the 22nd Century.",2005-02-14,PT43M,TV-PG,https://www.imdb.com/title/tt0572241/
The_Parallel_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Parallel (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Alan Crosland Jr.'],['Rod Serling'],"['Steve Forrest', 'Jacqueline Scott', 'Frank Aletter']",7.6,Astronaut Robert Gaines returns from space to a world that is not exactly the one he left from.,1963-03-14,PT51M,TV-14,https://www.imdb.com/title/tt0734670/
Ninety_Years_Without_Slumbering_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Ninety Years Without Slumbering (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Roger Kay'],"['Richard De Roy', 'George Clayton Johnson', 'Rod Serling']","['Ed Wynn', 'Carolyn Kearney', 'James T. Callahan']",6.9,Lovable seventy-six-year-old clock maker Sam Forstman believes that his life will end at the very moment that his cherished family heirloom grandfather clock stops ticking.,1963-12-20,PT25M,TV-PG,https://www.imdb.com/title/tt0734601/
One_of_Our_Planets_Is_Missing_st_as.txt,Collection: tvseries: Star Trek: The Animated Series,"""Star Trek: The Animated Series"" One of Our Planets Is Missing (TV Episode 1973) - IMDb","['Animation', 'Action', 'Adventure']",['Hal Sutherland'],"['Gene Roddenberry', 'Marc Daniels', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",6.7,The crew of the Enterprise must stop a living planet-consuming cloud before it attacks an inhabited world.,1973-09-22,PT24M,TV-PG,https://www.imdb.com/title/tt0832418/
Shadows_and_Symbols_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Shadows and Symbols (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",7.9,"Ezri Dax joins Sisko and his family on his quest for the Orb of the Emissary. Colonel Kira mounts a blockade around a Bajoran moon, where the Romulan hospital is - along with thousands of Romulan missles (claimed to be defensive i...",1998-10-07,PT46M,TV-PG,https://www.imdb.com/title/tt0708600/
Crossfire_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Crossfire (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.1,"First Minister Shakaar visits the station, despite a threat of assassination. He falls in love with Kira much to Odo&apos;s dismay.",1996-01-29,PT46M,TV-PG,https://www.imdb.com/title/tt0708521/
Where_Silence_Has_Lease_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Where Silence Has Lease (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Jack B. Sowards']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.0,"The Enterprise encounters a mysterious void in space and when they move in closer to investigate further, it envelops them and they can&apos;t get out.",1993-07-30,PT45M,TV-PG,https://www.imdb.com/title/tt0708843/
A_Stop_at_Willoughby_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" A Stop at Willoughby (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Robert Parrish'],['Rod Serling'],"['Rod Serling', 'James Daly', 'Howard Smith']",8.5,"Tired of his miserable job and wife, a businessman starts dreaming on the train each night, about an old, idyllic town called Willoughby. Soon he has to know whether the town is real and fancies the thought of seeking refuge there.",,PT25M,TV-PG,https://www.imdb.com/title/tt0734550/
The_Lateness_of_the_Hour_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Lateness of the Hour (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Jack Smight'],['Rod Serling'],"['Inger Stevens', 'John Hoyt', 'Irene Tedrow']",7.1,"Daughter Jana of inventor Dr. William Loren objects to their &quot;perfect&quot; home, in which they are waited on hand and foot by mechanical servants that William has built.",1960-12-02,PT25M,TV-PG,https://www.imdb.com/title/tt0734654/
The_Cyber_House_Rules_f.txt,Collection: tvseries: Futurama,"""Futurama"" The Cyber House Rules (TV Episode 2001) - IMDb","['Animation', 'Adventure', 'Comedy']",['Susie Dietter'],"['Matt Groening', 'David X. Cohen', 'Lew Morton']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.7,"Leela returns to the Orphanarium and she meets with her friend Adlai Atkins after some years, and they begin to go out. Adlai is a surgeon and operates Leela to let her have two eyes, and Bender decides to adopt all the children a...",2001-04-01,PT23M,TV-14,https://www.imdb.com/title/tt0584454/
Visionary_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Visionary (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Reza Badiyi'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",7.8,"While a Romulan delegation tries to get information about the Dominion, O&apos;Brien sees of unpleasant things that are about to happen in the future.",1995-02-27,PT46M,TV-PG,https://www.imdb.com/title/tt0708658/
Twisted_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Twisted (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Kim Friedman'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.9,A strange spatial distortion afflicts the ship and has the entire crew literally lost on their own ship.,1995-10-02,PT46M,TV-PG,https://www.imdb.com/title/tt0709001/
Two_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Two (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Montgomery Pittman'],"['Montgomery Pittman', 'Rod Serling']","['Elizabeth Montgomery', 'Charles Bronson', 'Rod Serling']",7.5,"Two survivors of an apocalyptic battle, a man and a woman from opposing sides, approach each other suspiciously.",1961-09-15,PT25M,TV-PG,https://www.imdb.com/title/tt0734686/
The_Bots_and_the_Bees_f.txt,Collection: tvseries: Futurama,"""Futurama"" The Bots and the Bees (TV Episode 2012) - IMDb","['Animation', 'Adventure', 'Comedy']","['Stephen Sandoval', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Eric Horsted']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.7,Bender fathers a child with the office beverage machine.,2012-06-20,PT22M,TV-14,https://www.imdb.com/title/tt1952190/
Redemption_I_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Redemption (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Ronald D. Moore', 'Joe Menosky']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.4,Both Captain Picard and Lt. Worf must decide where their priorities lie as the Klingon Empire descends into a bitter civil war.,1991-06-15,PT45M,TV-PG,https://www.imdb.com/title/tt0708762/
The_Price_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Price (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Hannah Louise Shearer', 'Richard Danus']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.3,"While the Enterprise hosts negotiations for control of a stable wormhole, Troi forms a personal relationship with an opposing negotiator, unaware of his true being.",1994-07-17,PT45M,TV-PG,https://www.imdb.com/title/tt0708819/
No_Time_Like_the_Past_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" No Time Like the Past (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Justus Addiss'],['Rod Serling'],"['Dana Andrews', 'Patricia Breslin', 'Malcolm Atterbury']",7.3,"A scientist attempts to use a time machine to prevent tragedies, both in world history and in his own past.",1963-03-07,PT51M,TV-PG,https://www.imdb.com/title/tt0734602/
Move_Along_Home_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Move Along Home (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['David Carson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",5.8,"The Wadi from the Gamma Quadrant visit DS9, thereby making first contact with the Federation. When they catch Quark cheating, they let him off by playing a special game.",1995-11-03,PT46M,TV-PG,https://www.imdb.com/title/tt0708569/
The_High_Ground_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The High Ground (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Gabrielle Beaumont'],"['Gene Roddenberry', 'Melinda M. Snodgrass', 'Richard Danus']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.8,"While visiting a planet under civil war, Dr. Crusher is taken hostage by an opposing faction of the planet&apos;s ruling government.",1994-08-14,PT45M,TV-PG,https://www.imdb.com/title/tt0708799/
Fair_Trade_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Fair Trade (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Jesús Salvador Treviño'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.7,"Voyager heads into a section of space that Neelix has no knowledge of, so he tries to obtain a map of it from a less-than-reputable friend.",1997-01-08,PT46M,TV-PG,https://www.imdb.com/title/tt0708894/
BaddaBing_BaddaBang_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",7.6,"When a programming glitch won&apos;t go away, mobsters take over Vic&apos;s and open for business, but the DS9 gang takes it personal when their favorite hangout is no longer their favorite, and they plan to get the new management ousted.",1999-02-24,PT46M,TV-PG,https://www.imdb.com/title/tt0708502/
How_Sharper_Than_a_Serpents_Tooth_st_as.txt,Collection: tvseries: Star Trek: The Animated Series,"""Star Trek: The Animated Series"" How Sharper Than a Serpent's Tooth (TV Episode 1974) - IMDb","['Animation', 'Action', 'Adventure']","['Bill Reed', 'Hal Sutherland']","['Gene Roddenberry', 'Russell Bates', 'David Wise']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",6.4,The Enterprise runs into a being which once visited Earth and influenced the Mayan culture.,1974-10-05,PT23M,TV-PG,https://www.imdb.com/title/tt0832414/
The_Bewitchin_Pool_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Bewitchin' Pool (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['Joseph M. Newman'],"['Earl Hamner Jr.', 'Rod Serling']","['Mary Badham', 'Dee Hartford', 'Tod Andrews']",6.5,Two children escape their bickering parents through a portal in the bottom of their swimming pool to a magical land watched over by a kind old woman the children call Aunt T.,1964-06-19,PT25M,TV-PG,https://www.imdb.com/title/tt0734631/
T_The_Terrestrial_f.txt,Collection: tvseries: Futurama,"""Futurama"" T.: The Terrestrial (TV Episode 2013) - IMDb","['Animation', 'Adventure', 'Comedy']","['Lance Kramer', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Josh Weinstein']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.3,"The crew goes to Omicron Persei 8, where Fry is left behind, and rescued by a local boy, but his only wish is to go home.",2013-06-26,PT22M,TV-14,https://www.imdb.com/title/tt2005605/
You_Drive_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" You Drive (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['John Brahm'],"['Earl Hamner Jr.', 'Rod Serling']","['Edward Andrews', 'Helen Westcott', 'Kevin Hagen']",7.5,"After causing a hit-and-run motor vehicle accident that killed a bike-riding child, then letting his co-worker Pete Radcliffe take the blame, office manager Oliver Pope is relentlessly haunted by his suddenly aggressive car.",1964-01-03,PT25M,TV-PG,https://www.imdb.com/title/tt0734694/
The_Problem_with_Popplers_f.txt,Collection: tvseries: Futurama,"""Futurama"" The Problem with Popplers (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Chris Sauve', 'Gregg Vanzo', 'Bret Haaland']","['Matt Groening', 'David X. Cohen', 'Patric M. Verrone']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.5,"The Planet Express crew discovers a delicious snack food on a remote planet, but Leela has a change of heart when she discovers a disturbing fact about the snack food that endangers Earth.",2000-05-07,PT23M,TV-14,https://www.imdb.com/title/tt0584457/
Covenant_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Covenant (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['John T. Kretchmer'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",6.6,Kira is kidnapped and taken to Empok Nor by a member of a Pah&apos;Wraith cult and discovers the group leader is Gul Dukat.,1998-11-25,PT46M,TV-PG,https://www.imdb.com/title/tt0708520/
Conundrum_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Conundrum (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Barry M. Schkolnick', 'Paul Schiffer']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.2,"When an approaching alien ship wipes their memory, the crew struggles to put back together what happened.",1992-02-15,PT46M,TV-PG,https://www.imdb.com/title/tt0708693/
